Average Polarized Winner,Harmonic Utility,Least Polarized Winner,Linear Utility,LogProduct Utility,Maximin Support,Maximum Utility,Most Blocking Loser,Most Polarized Winner,PreferredToRule,Variance Linear Utility,Variance Maximum Utility,Variance Polarized Winner,hpuid,methodname,numwinners,stratpct
0.17346689242769528,1.1589892339983703,0.1704700110471902,2.48335,0.5254487782809235,0.45448333333333324,0.4544833333333334,0.096,0.17448613688788847,-1.0,6.098270523873046,0.2004954252126061,2.2699306904683358e-6,1737091825443613696,DRB4,6,0.876299278913111
0.1736142774743853,1.1594619141878402,0.17135432132733028,2.4865416666666667,0.5259219502185544,0.45135833333333325,0.4513583333333334,0.096,0.17448613688788847,-1.0,6.1198697803762965,0.19891525144516695,1.3401955971388299e-6,1737091825443613696,EAZ,6,0.876299278913111
0.17346689242769528,1.1589892339983703,0.1704700110471902,2.48335,0.5254487782809235,0.45448333333333335,0.4544833333333334,0.096,0.17448613688788847,1.0,6.098270523873046,0.2004954252126061,2.2699306904683358e-6,1737091825443613696,MES_ExLR,6,0.876299278913111
0.15228362421951708,1.1007256301946287,0.12815595123950857,2.2348500000000002,0.46677762860325944,0.448330357142857,0.45004166666666673,0.096,0.17347563531765864,-1.0,5.228159557278639,0.19931062579901068,0.00030112748332840886,1737091825443613696,STV,6,0.876299278913111
0.1031791233579753,0.4857744786074997,0.09830040020009999,0.9948333333333333,-0.18166355077621207,0.20359999999999995,0.20359999999999998,0.942,0.11002467205825144,0.0,3.562082958145738,0.14682239564226557,2.5213561991776003e-5,452571886685393408,AS,6,0.2819759696719636
0.10281477822244456,0.4856118964849856,0.09705962918959476,0.9941666666666668,-0.18182630589235327,0.2009833333333333,0.20098333333333335,0.942,0.11002467205825144,0.0,3.5605979378578163,0.14326983463954182,2.9449543055562293e-5,452571886685393408,DRB1,6,0.2819759696719636
0.09272745068135922,0.5903095240838764,0.0649618628758824,0.8783916666666667,-0.06154775771422821,0.29703750000000007,0.3113916666666667,0.708,0.11002467205825144,-1.0,1.6100952108693247,0.1722809537407593,0.00040022922296076464,452571886685393408,DRB2,6,0.2819759696719636
0.10281477822244456,0.4856118964849856,0.09705962918959476,0.9941666666666668,-0.18182630589235327,0.2009833333333333,0.20098333333333335,0.942,0.11002467205825144,0.0,3.5605979378578163,0.14326983463954182,2.9449543055562293e-5,452571886685393408,DRB3,6,0.2819759696719636
0.09272745068135922,0.5903095240838764,0.0649618628758824,0.8783916666666667,-0.06154775771422821,0.29703750000000007,0.3113916666666667,0.708,0.11002467205825144,-1.0,1.6100952108693247,0.1722809537407593,0.00040022922296076464,452571886685393408,DRB4,6,0.2819759696719636
0.09272745068135922,0.5903095240838764,0.0649618628758824,0.8783916666666667,-0.06154775771422821,0.2970375,0.3113916666666667,0.708,0.11002467205825144,-1.0,1.610095210869325,0.1722809537407593,0.00040022922296076464,452571886685393408,EAZ,6,0.2819759696719636
0.10281477822244456,0.4856118964849856,0.09705962918959476,0.9941666666666668,-0.18182630589235327,0.2009833333333333,0.20098333333333335,0.942,0.11002467205825144,0.0,3.5605979378578163,0.14326983463954182,2.9449543055562293e-5,452571886685393408,MES_ExLR,6,0.2819759696719636
0.033570829685676165,0.17048115463175031,0.02989983880829301,0.2762083333333334,-0.5114780508362422,0.09487727272727275,0.09691666666666666,1.353,0.03621999194041463,-1.0,0.8142445510949918,0.08477454699572014,6.324089305054982e-6,452571886685393408,STV,6,0.2819759696719636
0.15749961821188374,1.1045287584281938,0.15129498943916395,2.2833666666666668,0.4697041549500544,0.43577499999999986,0.435775,1.539,0.1610509187927296,0.0,5.470767049080092,0.19514119219331882,1.1816711868618782e-5,359923136478376128,AS,6,0.5846540345973076
0.15824372952680046,1.1051510576484598,0.15575965732866434,2.2860666666666667,0.4703605042956551,0.4391999999999998,0.43920000000000003,1.539,0.1610509187927296,1.0,5.487849787115783,0.19704743927519305,4.05827902340855e-6,359923136478376128,DRB1,6,0.5846540345973076
0.1516867912775833,1.2335006809225197,0.11641802783336125,2.1044416666666668,0.6213941958776104,0.51986,0.6257416666666665,0.663,0.1610509187927296,-1.0,3.213092790214551,0.14265855698682675,0.00030110989347115387,359923136478376128,DRB2,6,0.5846540345973076
0.15749961821188374,1.1045287584281938,0.15129498943916395,2.2833666666666668,0.4697041549500544,0.43577499999999997,0.435775,1.539,0.1610509187927296,1.0,5.470767049080092,0.19514119219331882,1.1816711868618782e-5,359923136478376128,DRB3,6,0.5846540345973076
0.1516867912775833,1.2335006809225197,0.11641802783336125,2.1044416666666668,0.6213941958776104,0.51986,0.6257416666666665,0.663,0.1610509187927296,-1.0,3.213092790214551,0.14265855698682675,0.00030110989347115387,359923136478376128,DRB4,6,0.5846540345973076
0.1516867912775833,1.2335006809225197,0.11641802783336125,2.1044416666666668,0.6213941958776104,0.51986,0.6257416666666665,0.663,0.1610509187927296,-1.0,3.213092790214551,0.14265855698682675,0.00030110989347115387,359923136478376128,EAZ,6,0.5846540345973076
0.15749961821188374,1.1045287584281938,0.15129498943916395,2.2833666666666668,0.4697041549500544,0.43577499999999997,0.435775,1.539,0.1610509187927296,1.0,5.470767049080092,0.19514119219331882,1.1816711868618782e-5,359923136478376128,MES_ExLR,6,0.5846540345973076
0.1522791925939822,1.089760757031601,0.12879744288811068,2.2175916666666664,0.4548643357780286,0.4360499999999997,0.43605,1.539,0.1610509187927296,-1.0,5.215563731796454,0.19623129092323954,0.00014198061716824318,359923136478376128,STV,6,0.5846540345973076
0.08273137647527466,0.7534590182709039,0.06063905390195093,0.93765,0.12252355224299455,0.2721750000000002,0.43228333333333335,0.78,0.11649796870657561,0.0,0.9086604188205211,0.1511747626591073,0.0006958085603635762,1389264852188418560,AS,6,0.722917633746008
0.08273137647527466,0.7534590182709039,0.06063905390195093,0.93765,0.12252355224299455,0.2721750000000002,0.43228333333333335,0.78,0.11649796870657561,0.0,0.9086604188205211,0.1511747626591073,0.0006958085603635762,1389264852188418560,DRB1,6,0.722917633746008
0.06505202131158168,0.43812654292799447,0.06044825127841699,0.7138666666666666,-0.22546539198886625,0.1961142857142856,0.196625,2.01,0.07208663991718074,-1.0,1.8978616463787459,0.11744052408148525,1.9587092448515867e-5,1389264852188418560,DRB2,6,0.722917633746008
0.08273137647527466,0.7534590182709039,0.06063905390195093,0.93765,0.12252355224299455,0.2721750000000002,0.43228333333333335,0.78,0.11649796870657561,0.0,0.9086604188205211,0.1511747626591073,0.0006958085603635762,1389264852188418560,DRB3,6,0.722917633746008
0.06505202131158168,0.43812654292799447,0.06044825127841699,0.7138666666666666,-0.22546539198886625,0.1961142857142856,0.196625,2.01,0.07208663991718074,-1.0,1.8978616463787459,0.11744052408148525,1.9587092448515867e-5,1389264852188418560,DRB4,6,0.722917633746008
0.06669178370435214,0.4442525178442079,0.06063905390195093,0.7241083333333334,-0.2186252436577854,0.20309782608695653,0.20621666666666666,2.01,0.07208663991718074,-1.0,1.9401220437301978,0.12240533350008327,1.760220316014869e-5,1389264852188418560,EAZ,6,0.722917633746008
0.06392017382533856,0.43045378621578984,0.05365716636095827,0.7105083333333334,-0.23382116173064402,0.18810833333333332,0.18810833333333332,2.01,0.07208663991718074,-1.0,1.9559877076732821,0.11211811954588395,3.977940213547434e-5,1389264852188418560,MES_ExLR,6,0.722917633746008
0.040769904593500446,0.25046997793642334,0.031240862375632263,0.36739166666666667,-0.4237371136680134,0.12449999999999996,0.147075,2.01,0.054024506628314165,-1.0,0.9213416729892735,0.10640839857428706,6.152702433279114e-5,1389264852188418560,STV,6,0.722917633746008
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.24699999999999986,0.247,0.741,0.15836107803901953,0.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,AS,6,0.07547879470738672
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.2469999999999999,0.247,0.741,0.15836107803901953,0.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,DRB1,6,0.07547879470738672
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.2469999999999999,0.247,0.741,0.15836107803901953,0.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,DRB2,6,0.07547879470738672
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.2469999999999999,0.247,0.741,0.15836107803901953,0.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,DRB3,6,0.07547879470738672
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.2469999999999999,0.247,0.741,0.15836107803901953,0.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,DRB4,6,0.07547879470738672
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.24699999999999986,0.247,0.741,0.15836107803901953,-1.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,EAZ,6,0.07547879470738672
0.15581874291312323,0.6079386986552187,0.152364779889945,1.3897999999999997,-0.05544382625569399,0.2469999999999999,0.247,0.741,0.15836107803901953,0.0,5.570571245622815,0.1760790395197601,3.901230233499741e-6,439300157024091584,MES_ExLR,6,0.07547879470738672
0.15344555006670005,0.6061815409734258,0.1487152319909955,1.3791,-0.05720493342998403,0.24687499999999996,0.24687500000000004,0.741,0.15836107803901953,-1.0,5.480718549274633,0.17592194534767372,1.622483697516465e-5,439300157024091584,STV,6,0.07547879470738672
0.14028838746919758,1.282869321633605,0.11625575113945862,1.7823083333333334,0.6836370312696967,0.37575000000000025,0.7041666666666666,0.72,0.17153760762325604,0.0,1.0452911782974823,0.09879675949085653,0.0006035106436920287,692380322670229504,AS,6,0.9010093871669721
0.1416437622051767,1.2863800496439108,0.12438799955533321,1.790933333333333,0.6872439645893987,0.3832875,0.7091916666666666,0.72,0.17153760762325604,1.0,1.052204175421044,0.09868694006725587,0.0005363571402528872,692380322670229504,DRB1,6,0.9010093871669721
0.12263183680960855,0.6536609963160818,0.11264491801456289,1.3197583333333331,-0.003980558339837465,0.2577166666666668,0.25771666666666665,3.339,0.1286280745233729,-1.0,4.286871516244231,0.15707260046690028,4.34826178434738e-5,692380322670229504,DRB2,6,0.9010093871669721
0.1416437622051767,1.2863800496439108,0.12438799955533321,1.790933333333333,0.6872439645893987,0.3832875,0.7091916666666666,0.72,0.17153760762325604,1.0,1.052204175421044,0.09868694006725587,0.0005363571402528872,692380322670229504,DRB3,6,0.9010093871669721
0.12263183680960855,0.6536609963160818,0.11264491801456289,1.3197583333333331,-0.003980558339837465,0.2577166666666668,0.25771666666666665,3.339,0.1286280745233729,-1.0,4.286871516244231,0.15707260046690028,4.34826178434738e-5,692380322670229504,DRB4,6,0.9010093871669721
0.13244728507772408,1.0852853310868305,0.11625575113945862,1.5576166666666664,0.4789579339334616,0.3079100000000002,0.7041833333333333,0.72,0.17153760762325604,-1.0,2.2039028266911234,0.09740787032405092,0.0003862781625702471,692380322670229504,EAZ,6,0.9010093871669721
0.12263183680960855,0.6536609963160818,0.11264491801456289,1.3197583333333331,-0.003980558339837465,0.2577166666666668,0.25771666666666665,3.339,0.1286280745233729,-1.0,4.286871516244231,0.15707260046690028,4.34826178434738e-5,692380322670229504,MES_ExLR,6,0.9010093871669721
0.1122580300219554,0.5989568642280332,0.07705472118003441,1.1682416666666668,-0.06009743590008632,0.24538500000000016,0.24849166666666667,3.339,0.12968879710688666,-1.0,3.7826022927435914,0.15618956971541334,0.0004485010138838625,692380322670229504,STV,6,0.9010093871669721
0.081411915448465,0.5260696146828902,0.05497609221277303,0.8162999999999999,-0.12903283295788248,0.23811999999999994,0.28335,0.489,0.09174620469957195,0.0,1.8986405747318102,0.1546006333722418,0.0001882033239997878,1688686178754817792,AS,6,0.38142268307069926
0.08084998430928429,0.5288387576848623,0.05497609221277303,0.8140916666666667,-0.1259736248049717,0.24177999999999997,0.28640000000000004,0.489,0.09174620469957195,-1.0,1.8453517396892871,0.15570706019676506,0.00019206345902552182,1688686178754817792,DRB1,6,0.38142268307069926
0.07697702931326773,0.5395862904628234,0.05334517258629311,0.7617583333333333,-0.11316491814966113,0.28229999999999994,0.29014999999999996,0.489,0.09174620469957195,-1.0,1.330453774039798,0.15319596437107447,0.00032172505880062537,1688686178754817792,DRB2,6,0.38142268307069926
0.08084998430928429,0.5288387576848623,0.05497609221277303,0.8140916666666667,-0.1259736248049717,0.24177999999999997,0.28640000000000004,0.489,0.09174620469957195,-1.0,1.8453517396892871,0.15570706019676506,0.00019206345902552182,1688686178754817792,DRB3,6,0.38142268307069926
0.07697702931326773,0.5395862904628234,0.05334517258629311,0.7617583333333333,-0.11316491814966113,0.28229999999999994,0.29014999999999996,0.489,0.09174620469957195,-1.0,1.330453774039798,0.15319596437107447,0.00032172505880062537,1688686178754817792,DRB4,6,0.38142268307069926
0.07697702931326773,0.5395862904628234,0.05334517258629311,0.7617583333333333,-0.11316491814966113,0.28229999999999994,0.29014999999999996,0.489,0.09174620469957195,-1.0,1.330453774039798,0.15319596437107447,0.00032172505880062537,1688686178754817792,EAZ,6,0.38142268307069926
0.0850130505067349,0.46815376639932504,0.07658290256239238,0.86505,-0.19755369539790033,0.20614999999999997,0.20614999999999997,0.81,0.09174620469957195,1.0,2.702141512700797,0.14036569368017332,3.753483861132815e-5,1688686178754817792,MES_ExLR,6,0.38142268307069926
0.0792263326570693,0.4488271510624211,0.06405354892724145,0.7834666666666666,-0.21683700332916964,0.2143823529411765,0.21589166666666665,0.81,0.09174620469957195,-1.0,2.2305569273525676,0.15060484068423105,0.00015097964520511235,1688686178754817792,STV,6,0.38142268307069926
0.0836314125349712,0.49692260607419475,0.06811770079484185,0.8901,-0.1666096192409757,0.22335652173913048,0.22396666666666665,1.971,0.09403163519259634,0.0,2.561687278083485,0.1480346161969874,0.00013377145257615578,177201241525284256,AS,6,0.9355013322820566
0.0836314125349712,0.49692260607419475,0.06811770079484185,0.8901,-0.1666096192409757,0.22335652173913048,0.22396666666666665,1.971,0.09403163519259634,0.0,2.561687278083485,0.1480346161969874,0.00013377145257615578,177201241525284256,DRB1,6,0.9355013322820566
0.0836314125349712,0.49692260607419475,0.06811770079484185,0.8901,-0.1666096192409757,0.22335652173913048,0.22396666666666665,1.971,0.09403163519259634,-1.0,2.561687278083485,0.1480346161969874,0.00013377145257615578,177201241525284256,DRB2,6,0.9355013322820566
0.0836314125349712,0.49692260607419475,0.06811770079484185,0.8901,-0.1666096192409757,0.22335652173913048,0.22396666666666665,1.971,0.09403163519259634,0.0,2.561687278083485,0.1480346161969874,0.00013377145257615578,177201241525284256,DRB3,6,0.9355013322820566
0.0836314125349712,0.49692260607419475,0.06811770079484185,0.8901,-0.1666096192409757,0.22335652173913048,0.22396666666666665,1.971,0.09403163519259634,-1.0,2.561687278083485,0.1480346161969874,0.00013377145257615578,177201241525284256,DRB4,6,0.9355013322820566
0.10349873672947585,0.8491371101626294,0.09119547301428493,1.1462833333333333,0.21905910748857285,0.38718333333333327,0.43578333333333336,0.903,0.11814247095770107,0.0,1.1510266997387582,0.15866444083152687,0.0001383948733184003,177201241525284256,EAZ,6,0.9355013322820566
0.0836314125349712,0.49692260607419475,0.06811770079484185,0.8901,-0.1666096192409757,0.22335652173913048,0.22396666666666665,1.971,0.09403163519259634,0.0,2.561687278083485,0.1480346161969874,0.00013377145257615578,177201241525284256,MES_ExLR,6,0.9355013322820566
0.07966824015016769,0.4716706647116035,0.05990711327886159,0.8384583333333334,-0.19286724297795876,0.20710714285714277,0.20934999999999998,1.971,0.09403163519259634,-1.0,2.4576096225195925,0.13885978517036282,0.00017952198092152598,177201241525284256,STV,6,0.9355013322820566
0.15118833755998365,0.891579105250859,0.1477718047218053,1.8547083333333334,0.24539509865364864,0.33910000000000007,0.3391,2.259,0.1536936350814295,0.0,5.342074285406598,0.17818222555722296,5.3620025882076986e-6,1579418341999057664,AS,6,0.8984157604006539
0.15118833755998365,0.891579105250859,0.1477718047218053,1.8547083333333334,0.24539509865364864,0.3391000000000001,0.3391,2.259,0.1536936350814295,-1.0,5.342074285406598,0.17818222555722296,5.3620025882076986e-6,1579418341999057664,DRB1,6,0.8984157604006539
0.15039088475950937,0.8903117879066912,0.14298708791895956,1.846725,0.24413768852184506,0.3427833333333335,0.3427833333333334,2.259,0.1536936350814295,-1.0,5.287797756586626,0.1811001364571175,1.571644523343593e-5,1579418341999057664,DRB2,6,0.8984157604006539
0.15118833755998365,0.891579105250859,0.1477718047218053,1.8547083333333334,0.24539509865364864,0.3391000000000001,0.3391,2.259,0.1536936350814295,-1.0,5.342074285406598,0.17818222555722296,5.3620025882076986e-6,1579418341999057664,DRB3,6,0.8984157604006539
0.15039088475950937,0.8903117879066912,0.14298708791895956,1.846725,0.24413768852184506,0.3427833333333335,0.3427833333333334,2.259,0.1536936350814295,-1.0,5.287797756586626,0.1811001364571175,1.571644523343593e-5,1579418341999057664,DRB4,6,0.8984157604006539
0.15039088475950937,0.8903117879066912,0.14298708791895956,1.846725,0.24413768852184506,0.34278333333333344,0.3427833333333334,2.259,0.1536936350814295,-1.0,5.287797756586626,0.1811001364571175,1.571644523343593e-5,1579418341999057664,EAZ,6,0.8984157604006539
0.1509740563800418,0.8931478631087162,0.1477718047218053,1.8564,0.24699781403810886,0.34801666666666675,0.34801666666666664,2.259,0.1536936350814295,1.0,5.309088862208884,0.18410145044744589,5.547063141928147e-6,1579418341999057664,MES_ExLR,6,0.8984157604006539
0.0467944758490356,0.25554399439331765,0.04559423982824744,0.4433500000000001,-0.42132872275556904,0.11252391304347825,0.11275,2.472,0.048232027055194256,-1.0,1.4601839250180637,0.08184169167917289,1.1437253955264844e-6,1579418341999057664,STV,6,0.8984157604006539
0.09734192087942116,0.8240406298969472,0.0936600244566728,1.342275,0.18570267167564936,0.3798521739130434,0.3807,2.613,0.10679963030126173,0.0,2.645371482338391,0.16339337335334345,2.316158375551048e-5,929812663635580160,AS,6,0.47602162328263264
0.10819287760778536,1.1079050697274733,0.09467583124895786,1.467358333333333,0.5066671671762749,0.4243399999999997,0.6895333333333333,0.525,0.15876576482685797,1.0,1.3693815734950807,0.07500572953143238,0.0006337361182527563,929812663635580160,DRB1,6,0.47602162328263264
0.09673000370555644,0.8134089426081368,0.08998852141348451,1.3268833333333332,0.174253435538678,0.36630434782608695,0.3665083333333333,2.613,0.10679963030126173,-1.0,2.6506011980990483,0.15970107546828965,3.081547708986384e-5,929812663635580160,DRB2,6,0.47602162328263264
0.10819287760778536,1.1079050697274733,0.09467583124895786,1.467358333333333,0.5066671671762749,0.4243399999999997,0.6895333333333333,0.525,0.15876576482685797,1.0,1.3693815734950807,0.07500572953143238,0.0006337361182527562,929812663635580160,DRB3,6,0.47602162328263264
0.09673000370555644,0.8134089426081368,0.08998852141348451,1.3268833333333332,0.174253435538678,0.36630434782608695,0.3665083333333333,2.613,0.10679963030126173,-1.0,2.6506011980990483,0.15970107546828965,3.081547708986384e-5,929812663635580160,DRB4,6,0.47602162328263264
0.09673000370555644,0.8134089426081368,0.08998852141348451,1.3268833333333332,0.174253435538678,0.36630434782608695,0.3665083333333333,2.613,0.10679963030126173,-1.0,2.6506011980990483,0.15970107546828965,3.081547708986384e-5,929812663635580160,EAZ,6,0.47602162328263264
0.09734192087942116,0.8240406298969472,0.0936600244566728,1.342275,0.18570267167564936,0.3798521739130434,0.3807,2.613,0.10679963030126173,0.0,2.645371482338391,0.16339337335334345,2.316158375551048e-5,929812663635580160,MES_ExLR,6,0.47602162328263264
0.08758181040751857,0.6939899556090825,0.07177643682952589,1.1279083333333333,0.04783169586950302,0.30916369863013693,0.30935833333333335,2.613,0.09658934960535821,1.0,2.5293173113640166,0.1501937684814628,9.036155449687338e-5,929812663635580160,STV,6,0.47602162328263264
0.11455918675773069,1.2391219710291517,0.1015164015341004,1.7577749999999999,0.6420015647664811,0.46075999999999967,0.6813833333333332,0.471,0.14845699933299977,0.0,1.652816096312045,0.06708446195319885,0.0002919278967266507,585932605280976000,AS,6,0.7969858075748363
0.11455918675773069,1.2391219710291517,0.1015164015341004,1.7577749999999999,0.6420015647664811,0.46075999999999967,0.6813833333333332,0.471,0.14845699933299977,0.0,1.652816096312045,0.06708446195319885,0.0002919278967266507,585932605280976000,DRB1,6,0.7969858075748363
0.10666850459952194,0.9917298514592681,0.1011129063837474,1.7239500000000003,0.360028826207892,0.39729166666666665,0.3972916666666667,2.361,0.11411890139514198,0.0,3.3210444197098545,0.1547910326691124,2.356061052194186e-5,585932605280976000,DRB2,6,0.7969858075748363
0.11455918675773069,1.2391219710291517,0.1015164015341004,1.7577749999999999,0.6420015647664811,0.46075999999999967,0.6813833333333332,0.471,0.14845699933299977,0.0,1.652816096312045,0.06708446195319885,0.0002919278967266507,585932605280976000,DRB3,6,0.7969858075748363
0.10666850459952194,0.9917298514592681,0.1011129063837474,1.7239500000000003,0.360028826207892,0.39729166666666665,0.3972916666666667,2.361,0.11411890139514198,0.0,3.3210444197098545,0.1547910326691124,2.356061052194186e-5,585932605280976000,DRB4,6,0.7969858075748363
0.10666850459952194,0.9917298514592681,0.1011129063837474,1.7239500000000003,0.360028826207892,0.39729166666666665,0.3972916666666667,2.361,0.11411890139514198,0.0,3.3210444197098545,0.1547910326691124,2.356061052194186e-5,585932605280976000,EAZ,6,0.7969858075748363
0.11455918675773069,1.2391219710291517,0.1015164015341004,1.7577749999999999,0.6420015647664811,0.46075999999999967,0.6813833333333332,0.471,0.14845699933299977,0.0,1.652816096312045,0.06708446195319885,0.0002919278967266507,585932605280976000,MES_ExLR,6,0.7969858075748363
0.1044206389189965,0.9483218500679504,0.09544827274748477,1.6165583333333333,0.3155407574560052,0.3930833333333334,0.3930833333333334,2.361,0.11411890139514198,1.0,3.157210399018955,0.1560952073258852,4.6413731870822244e-5,585932605280976000,STV,6,0.7969858075748363
0.07388371558464417,0.5841190070424004,0.0687762625062532,0.7707999999999999,-0.06342469264627205,0.2743499999999999,0.32724166666666665,0.588,0.07968214774053692,0.0,1.0651049124562277,0.15745231219776543,1.725074834133764e-5,1671704644017556992,AS,6,0.05877205078554959
0.07388371558464417,0.5841190070424004,0.0687762625062532,0.7707999999999999,-0.06342469264627205,0.2743499999999999,0.32724166666666665,0.588,0.07968214774053692,0.0,1.0651049124562277,0.15745231219776543,1.725074834133764e-5,1671704644017556992,DRB1,6,0.05877205078554959
0.07267577817844106,0.543349037450866,0.0687762625062532,0.716075,-0.10611949507267501,0.21977272727272726,0.3155,0.588,0.07968214774053692,-1.0,1.085889678102941,0.1533519815463288,1.8608967550460245e-5,1671704644017556992,DRB2,6,0.05877205078554959
0.07388371558464417,0.5841190070424004,0.0687762625062532,0.7707999999999999,-0.06342469264627205,0.2743499999999999,0.32724166666666665,0.588,0.07968214774053692,0.0,1.0651049124562277,0.15745231219776543,1.725074834133764e-5,1671704644017556992,DRB3,6,0.05877205078554959
0.07267577817844106,0.543349037450866,0.0687762625062532,0.716075,-0.10611949507267501,0.21977272727272726,0.3155,0.588,0.07968214774053692,-1.0,1.085889678102941,0.1533519815463288,1.8608967550460245e-5,1671704644017556992,DRB4,6,0.05877205078554959
0.07186923824180609,0.5713984561080213,0.06435636366794509,0.7203416666666667,-0.0757959726566568,0.2978272727272727,0.3363083333333333,0.588,0.07968214774053692,-1.0,0.8434883774526154,0.1628624417069646,2.9248567652733424e-5,1671704644017556992,EAZ,6,0.05877205078554959
0.07388371558464417,0.5841190070424004,0.0687762625062532,0.7707999999999999,-0.06342469264627205,0.2743499999999999,0.32724166666666665,0.588,0.07968214774053692,0.0,1.0651049124562277,0.15745231219776543,1.725074834133764e-5,1671704644017556992,MES_ExLR,6,0.05877205078554959
0.038961853901487785,0.20164767204270728,0.03492008330554165,0.3352083333333334,-0.4784287396823098,0.1041830357142857,0.10583333333333335,1.428,0.044447360833194366,-1.0,1.0326968605830686,0.08771121671947084,1.8714909938152046e-5,1671704644017556992,STV,6,0.05877205078554959
0.10995350528273395,0.6298316433587485,0.05814382128564283,0.9805583333333335,-0.019037843286708305,0.3144124999999998,0.33941666666666664,0.423,0.13804204317436505,0.0,2.0406508192290596,0.18002078122394533,0.001585393965510122,426904098829963968,AS,6,0.5587031550490393
0.10995350528273397,0.6298316433587485,0.05814382128564283,0.9805583333333335,-0.019037843286708305,0.3144124999999998,0.33941666666666664,0.423,0.13804204317436505,0.0,2.0406508192290596,0.18002078122394533,0.0015853939655101224,426904098829963968,DRB1,6,0.5587031550490393
0.09667781478702314,0.6351499204159697,0.05388902611027737,0.8811333333333334,-0.010718237480219155,0.3138499999999999,0.35825,0.423,0.13804204317436505,-1.0,1.2744268178533713,0.17853564976932923,0.001891251933063929,426904098829963968,DRB2,6,0.5587031550490393
0.10995350528273397,0.6298316433587485,0.05814382128564283,0.9805583333333335,-0.019037843286708305,0.3144124999999998,0.33941666666666664,0.423,0.13804204317436505,0.0,2.0406508192290596,0.18002078122394533,0.0015853939655101224,426904098829963968,DRB3,6,0.5587031550490393
0.09667781478702314,0.6351499204159697,0.05388902611027737,0.8811333333333334,-0.010718237480219155,0.3138499999999999,0.35825,0.423,0.13804204317436505,-1.0,1.2744268178533713,0.17853564976932923,0.001891251933063929,426904098829963968,DRB4,6,0.5587031550490393
0.09645583635567785,0.6350918513516105,0.05388902611027737,0.8799083333333334,-0.010769387799773305,0.31384999999999996,0.36485833333333334,0.423,0.13804204317436505,-1.0,1.2642374714440556,0.18490848973097648,0.001871198075459391,426904098829963968,EAZ,6,0.5587031550490393
0.12219931752913497,0.5991261382700724,0.05814382128564283,1.0728666666666669,-0.053994326724058586,0.25317999999999996,0.31429166666666664,0.516,0.13804204317436505,1.0,3.19450631315658,0.17201133726585532,0.0009885057168513422,426904098829963968,MES_ExLR,6,0.5587031550490393
0.048042587323754465,0.34992170130767686,0.03861255342949253,0.44524166666666665,-0.3137662265116284,0.20254000000000003,0.220675,1.338,0.05902971041076092,1.0,0.7486493218136855,0.13645479955255393,6.708113654563888e-5,426904098829963968,STV,6,0.5587031550490393
0.09082895832175346,0.4469600132102721,0.08652417034906346,0.8937500000000002,-0.2220138448640702,0.1795416666666666,0.17954166666666668,0.873,0.09283406362903683,0.0,3.1594551094991927,0.1254459851453505,5.769988984313201e-6,10870724905792164,AS,6,0.15376242625227676
0.09082895832175346,0.4469600132102721,0.08652417034906346,0.8937500000000002,-0.2220138448640702,0.1795416666666666,0.17954166666666668,0.873,0.09283406362903683,0.0,3.1594551094991927,0.1254459851453505,5.769988984313201e-6,10870724905792164,DRB1,6,0.15376242625227676
0.08926700745048448,0.5271860815255833,0.07715246512144966,0.8542583333333335,-0.1294268431419538,0.21242999999999995,0.282025,0.429,0.09283406362903683,-1.0,2.1393366738230255,0.16232181028014003,3.6545413708831634e-5,10870724905792164,DRB2,6,0.15376242625227676
0.09082895832175346,0.4469600132102721,0.08652417034906346,0.8937500000000002,-0.2220138448640702,0.1795416666666666,0.17954166666666668,0.873,0.09283406362903683,0.0,3.1594551094991927,0.1254459851453505,5.769988984313201e-6,10870724905792164,DRB3,6,0.15376242625227676
0.08926700745048448,0.5271860815255833,0.07715246512144966,0.8542583333333335,-0.1294268431419538,0.21242999999999995,0.282025,0.429,0.09283406362903683,-1.0,2.1393366738230255,0.16232181028014003,3.6545413708831634e-5,10870724905792164,DRB4,6,0.15376242625227676
0.08926700745048448,0.5271860815255833,0.07715246512144966,0.8542583333333335,-0.1294268431419538,0.21242999999999995,0.282025,0.429,0.09283406362903683,-1.0,2.1393366738230255,0.16232181028014003,3.6545413708831634e-5,10870724905792164,EAZ,6,0.15376242625227676
